"Include","Confidence","Name","Brand","Model","Category","Description","ImagePath","ImageUrl","SourcePage","SourceRawFile","ListingType","CallForPrice","Quantity","Status","Published","Featured","DisplayOrder"
"YES","90","or visit store to purchase!","STIHL","","","TS 700 STIHL Cutquik® Professional Cut-Off Machine | With a powerful, high-speed engine, it's easy to see why the TS 700 STIHL Cutquik® cut-off machine is one of the most advanced STIHL Cutquik® machines ever produced. Featuring the X2 low maintenance filtration system , you get extended service cutting and airflow with almost 100 percent cleaning efficiency. Not only is this cut-off machine lightweight and well balanced, it also features a five-point dual element vibration control system — the right choice for even the most demanding professionals. | | !","images/stihl/ts700.jpg","https://billsequipment.mydomain.com/images/stihl/ts700.jpg","https://billsequipment.mydomain.com/stihl.htm","raw/0022-stihl.html","product","YES","1","active","YES","NO","2080"
"YES","90","or visit store to purchase!","STIHL","","","!","images/ussaws/US Saws - 800pix.jpg","https://billsequipment.mydomain.com/images/ussaws/US%20Saws%20-%20800pix.jpg","https://billsequipment.mydomain.com/stihl.htm","raw/0022-stihl.html","product","YES","1","active","YES","NO","2090"
"YES","90","Performance Classes 40 & 60","STIHL","","","! | | | | | Optimum results from your STIHL Cutquik® cutoff machine can only be achieved with a cutting wheel that has been designed to match the machine's engine power. STIHL offers two types of abrasive cutting wheels: composite synthetic resin and abrasive diamond wheels. | STIHL offers laser-welded abrasive diamond wheels for high speed cutting of stone and asphalt. When handled correctly, their service life can be between 200 to 400 times longer than that of a composite wheel, depending on the material to be cut and the techniques employed. | Selecting the correct diamond wheel | Several classes of STIHL diamond wheels are available for cutting various materials. The table shows which wheel is appropriate for specific applications. Characteristics of each are as follows: | Performance Class 10 & 20 | Our most economical diamond wheels, offering high-quality cutting properties. | |  | For more demanding tasks, Classes 40 & 60 wheels offer excellent cutting capacity and extended service life. | Performance Class 80 | The top-of-the-line wheels offer a higher concentration and/or quality of diamonds, providing superior cutting characteristics and extremely long life.","images/stihl/diamondwheels.gif","https://billsequipment.mydomain.com/images/stihl/diamondwheels.gif","https://billsequipment.mydomain.com/stihl.htm","raw/0022-stihl.html","product","YES","1","active","YES","NO","2100"
"YES","95","TS 400 STIHL Cutquik® cut-off machine","STIHL","shown","","! |  | The TS 400 is a revolutionary concept from the number one name in cut-off machines worldwide. Features of the TS 400 are extremely long running times, a radical reduction in service intervals plus outstanding cutting performance. Available with either a 12"" or 14"" cutting wheel, the TS 400 offers many features that are exclusive to STIHL, including a semi-automatic belt tensioner and the ElastoStart™ shock-absorbing starter handle. | Note: Model shown with optional STIHL diamond cutting wheel.","images/stihl/ts400.gif","https://billsequipment.mydomain.com/images/stihl/ts400.gif","https://billsequipment.mydomain.com/stihl.htm","raw/0022-stihl.html","product","YES","1","active","YES","NO","2110"
"YES","90","TS 420 STIHL Cutquik® Professional Cut-Off Machine","STIHL","","","! | |  | The TS 420 STIHL Cutquik® cut-off machine — one of the best we've ever built. Helping you work longer and more comfortably, this cut-off machine comes with a 14"" wheel, delivering a unique blend of performance and efficiency so you get the job done right. With the revolutionary X2 air filtration system , an anti-vibration system and lightweight design, you get low maintenance and more maneuverability. Its advanced engine technology also increases fuel efficiency and reduces emissions. | | NOTE: Abrasive wheel included. Diamond wheel (shown) sold separately.","images/stihl/ts420.jpg","https://billsequipment.mydomain.com/images/stihl/ts420.jpg","https://billsequipment.mydomain.com/stihl.htm","raw/0022-stihl.html","product","YES","1","active","YES","NO","2120"
"YES","95","Mortar Mixer - 1285pm Gas","Stone","B78","","Reliable Totally Enclosed Drive | 12 cu. ft., 3 to 4 bag capacity | 56"" axle/cantilever springs/safety chain. | High speed B78 x 13 (25"" dia.) turnpike tires. | Patented ""Power Blend"" mixing action. | Optional curved steel blades for plaster and fireproofing. | Lift away safety guard. | Exclusive full year warranty (limited) on totally enclosed gear drive. | | | !","images/stonemixers/1285pm.jpg","https://billsequipment.mydomain.com/images/stonemixers/1285pm.jpg","https://billsequipment.mydomain.com/stone.htm","raw/0007-stone.html","product","YES","1","active","YES","NO","2130"
"YES","90","MS1 Block Saw","Stone","","","(Click for larger) | ! | |  | The ""Handy Li'l Devil"" - MS1. Tough, Fast, Portable. The MS1 is lightweight and easily transportable. Use it on a table, truck bed, or anywhere on the job with its optional leg kit. | Cuts block to 5"" depth (14"" blade guard). Easily portable, lightweight, compact design. Head, bed and optional stand easily separate into sections. Electric water pump standard on electric MS1 models. Belt driven water pump on gas MS1 models. OSHA compliant electric motors and pumps match voltage. Blade wrench to change blades or remove cutting head standard","images/stonemixers/ms1.jpg","https://billsequipment.mydomain.com/images/stonemixers/ms1.jpg","https://billsequipment.mydomain.com/stone.htm","raw/0007-stone.html","product","YES","1","active","YES","NO","2140"
"YES","90","MS2 Block Saw","Stone","","","The ""Smart Li'l Devil"" - MS2 is the Professional Choice. The MS2 is extra rugged and heavy-duty, ideal for stationary production work of virtually all masonry materials. | Cuts blocks to an 8"" depth (up to 20"" blade capacity). Three-way blade positioning system -- foot pedal, heavy-duty hand crank, or blade lever -- meets any operator need. Convenient hands-free operation for raising and lowering blade with spring-loaded foot pedal. Reinforced tri-leg base with bi-directional, heavy-duty forklift brackets. Stationary gas engine mounting does not tilt with blade. Electric water pump standard on electric MS2 models. Belt-driven water pump standard on gas MS2 models. Blade wrench to change blades or remove cutting head standard. | | (Click for larger) | !","images/stonemixers/ms2.jpg","https://billsequipment.mydomain.com/images/stonemixers/ms2.jpg","https://billsequipment.mydomain.com/stone.htm","raw/0007-stone.html","product","YES","1","active","YES","NO","2150"
"YES","90","The Saw Devil - CS1","Stone","","","! |  | The Saw Devil CS1 is a lightweight push saw ideal for small flat cutting jobs such as floors and pavement patching and repair, expansion joint cutting, conduit channel cutting and a variety of other flat work. It accommodates 12"" and 14"" blades for a maximum depth cut of up to 4 5/8"".","images/stonemixers/cs1.jpg","https://billsequipment.mydomain.com/images/stonemixers/cs1.jpg","https://billsequipment.mydomain.com/stone.htm","raw/0007-stone.html","product","YES","1","active","YES","NO","2160"
"YES","90","The Saw Devil - CS2","Stone","","","The Saw Devil CS2 is a heavy-duty push saw ideal for jobs requiring precision cutting including floors, pavements, walkways, ramps or any flat sawing application. It accommodates 12"", 14"", 16"", or 18"" blades for a maximum depth cut of up to 6 5/8"". | | | !","images/stonemixers/cs2.jpg","https://billsequipment.mydomain.com/images/stonemixers/cs2.jpg","https://billsequipment.mydomain.com/stone.htm","raw/0007-stone.html","product","YES","1","active","YES","NO","2170"
"YES","95","Concrete Mixer - 125cm Diesel","Stone","B78","Concrete Mixers","! |  | Largest Heavy Duty Side Dump | For those jobs that require maximum mixing capacity and high performance. Built to handle heavy loads with an unheard of 1/2 yard capacity. Complete with B78 x 13 (25"" dia.) high speed tires, tapered roller bearings, 56"" wide axle with cantilever springs, 2-3/8"" O.D., 7/32"" thick towpole with safety chain, pintle style hitch, 24"" dia. handwheel, oversized paddles, chain drive and dump lock, spacious cowl for maximum ventilation. | Big 40"" diameter thick steel drum","images/stonemixers/125cm.jpg","https://billsequipment.mydomain.com/images/stonemixers/125cm.jpg","https://billsequipment.mydomain.com/concretemixers.htm | https://billsequipment.mydomain.com/stone.htm","raw/0007-stone.html","product","YES","1","active","YES","NO","2180"
"YES","95","Concrete Mixer - 95cm Diesel","Stone","B78","Concrete Mixers","Large Heavy Duty Side Dump | A generous 9 cu. ft. capacity for large batches. Complete with B78 x 13 (25"" dia.) high speed tires, tapered roller bearings, 56"" wide axle with cantilever springs, 2-3/8"" O.D., 7/32"" thick towpole with safety chain, pintile style hitch, 24"" dia. handwheel, chain drive and dump lock, spacious cowl for maximum ventilation. | Big 36"" diameter thick steel drum | | | !","images/stonemixers/95cm.jpg","https://billsequipment.mydomain.com/images/stonemixers/95cm.jpg","https://billsequipment.mydomain.com/concretemixers.htm | https://billsequipment.mydomain.com/stone.htm","raw/0007-stone.html","product","YES","1","active","YES","NO","2190"
"YES","95","Mortar Mixer - 855pm Gas","Stone","B78","Concrete Mixers","! |  | Deluxe Mid Range | 8 cu. ft., 2-1/2 to 3 bag capacity - HIGH DUMP MIXER | Front post hand clutch. | Extendible axle (34"" to 46""). | High speed B78 x 13 (25"" dia.) turnpike tires. | Rubber blades and safety chain standard.","images/stonemixers/855pm.jpg","https://billsequipment.mydomain.com/images/stonemixers/855pm.jpg","https://billsequipment.mydomain.com/concretemixers.htm | https://billsequipment.mydomain.com/stone.htm","raw/0007-stone.html","product","YES","1","active","YES","NO","2200"
"YES","90","1050 Portable Air Compressor","Sullair","","","The Sullair , 1050 CFM at 100 PSIG, 496 L/S at 7 BAR. | !","images/sullair/md1050.gif","https://billsequipment.mydomain.com/images/sullair/md1050.gif","https://billsequipment.mydomain.com/sullair.htm","raw/0027-sullair.html","product","YES","1","active","YES","NO","2210"
"YES","90","125 Portable Air Compressor","Sullair","","","The Sullair , 125 CFM at 100 PSIG, 59 L/S at 7 BAR. | !","images/sullair/md125.gif","https://billsequipment.mydomain.com/images/sullair/md125.gif","https://billsequipment.mydomain.com/sullair.htm","raw/0027-sullair.html","product","YES","1","active","YES","NO","2220"
"YES","90","1600 Portable Air Compressor","Sullair","","","The Sullair , 1600 CFM at 100 PSIG, 755 L/S at 7 BAR. | !","images/sullair/md1600.gif","https://billsequipment.mydomain.com/images/sullair/md1600.gif","https://billsequipment.mydomain.com/sullair.htm","raw/0027-sullair.html","product","YES","1","active","YES","NO","2230"
"YES","90","185 Portable Air Compressor","Sullair","","","The Sullair , 185 CM at 100 PSIG, 87 L/S at 7 BAR. | !","images/sullair/md185.gif","https://billsequipment.mydomain.com/images/sullair/md185.gif","https://billsequipment.mydomain.com/sullair.htm","raw/0027-sullair.html","product","YES","1","active","YES","NO","2240"
"YES","90","375 Portable Air Compressor","Sullair","","","The Sullair , 375 CFM at 100 PSIG, 177 L/S at 7 BAR. | !","images/sullair/md375.gif","https://billsequipment.mydomain.com/images/sullair/md375.gif","https://billsequipment.mydomain.com/sullair.htm","raw/0027-sullair.html","product","YES","1","active","YES","NO","2250"
"YES","90","750 Portable Air Compressor","Sullair","","","The Sullair , 750 CFM at 125 PSIG, 354 L/S at 8.5 BAR. | !","images/sullair/md750.gif","https://billsequipment.mydomain.com/images/sullair/md750.gif","https://billsequipment.mydomain.com/sullair.htm","raw/0027-sullair.html","product","YES","1","active","YES","NO","2260"
"YES","90","900 Portable Air Compressor","Sullair","","","The Sullair , 900 CFM at 100 PSIG, 425 L/S at 7 BAR. | !","images/sullair/md900.gif","https://billsequipment.mydomain.com/images/sullair/md900.gif","https://billsequipment.mydomain.com/sullair.htm","raw/0027-sullair.html","product","YES","1","active","YES","NO","2270"
"YES","75","or visit store to purchase!","Sullair","","","The Sullair drills are designed so that the tool automatically stops operating when the operator releases the throttle lever. | The single throttle lever controls all tool functions from off, to blowing only, to progressive drilling speeds. | The unique design of the Sullair drills eliminates many high wear parts. This means less loss of power due to wear, less downtime to replace worn parts and lower overall maintenance costs. | With only two parts moving during operation, a non-corrosive automatic valve, less radial piston movement and high tech alloys, the Sullair drills do not require special rock drill oil. Normal oil carry-over from the compressor, combined with moisture in the air, will usually provide sufficient lubrication under normal operating conditions. | !","","","https://billsequipment.mydomain.com/sullair.htm","raw/0027-sullair.html","product","YES","1","active","YES","NO","2280"
"YES","90","or visit store to purchase!","Sullair","","","250# Pneumatic Tool Air Hose Assembly | | ! | | 300# Pneumatic Tool Air Hose Assembly | | ! | Wire-Braid Pneumatic Tool Air Hose Assembly | | !","images/Abbot/Air Pump/250# Pneumatic Tool Air Hose Assembly.jpg","https://billsequipment.mydomain.com/images/Abbot/Air%20Pump/250#%20Pneumatic%20Tool%20Air%20Hose%20Assembly.jpg","https://billsequipment.mydomain.com/sullair.htm","raw/0027-sullair.html","product","YES","1","active","YES","NO","2290"
"YES","90","or visit store to purchase!","Sullair","","","MBT-6 Backfill Tamper | The Sullair tampers are the ideal tools for compacting backfill around utility poles, foundations and other structures. It quickly and efficiently compacts backfill soil excavated to perform service line repair before patching the pavement. | With design features and premium materials, normal oil carry-over from the compressor, combined with the moisture in the air, will supply sufficient under normal operating conditions. | !","images/sullair/tampers.gif","https://billsequipment.mydomain.com/images/sullair/tampers.gif","https://billsequipment.mydomain.com/sullair.htm","raw/0027-sullair.html","product","YES","1","active","YES","NO","2300"
"YES","90","130 Portable Air Compressor","Sullair","","Air Compressors","The Sullair , 130 CFM at 100 PSIG, 61 L/S at 7 BAR. | 125, 185, 375 Also Available | | !","images/sullair/md130.gif","https://billsequipment.mydomain.com/images/sullair/md130.gif","https://billsequipment.mydomain.com/aircompressors.htm | https://billsequipment.mydomain.com/sullair.htm","raw/0027-sullair.html","product","YES","1","active","YES","NO","2310"
"YES","90","1900 Portable Air Compressor","Sullair","","Air Compressors","! | |  | The Sullair , 1900 CFM at 100 PSIG, 897 L/S at 7 BAR. | 750, 900, 1050, 1600 Also Available","images/sullair/md1900.jpg","https://billsequipment.mydomain.com/images/sullair/md1900.jpg","https://billsequipment.mydomain.com/aircompressors.htm | https://billsequipment.mydomain.com/sullair.htm","raw/0027-sullair.html","product","YES","1","active","YES","NO","2320"
"YES","95","A3000 – Features and Benefits","Wacker","HMS","","High frequency and amplitude of the vibrator head on the Head, Motor, Shaft (HMS) System ensures more complete consolidation of concrete. | Standard quick disconnect coupling on motor facilitates shaft exchange. No troublesome threading or stripping. | Integrated quick disconnect couplings on shafts easily connect to all WACKER motors, offering 62 combinations | | | !","images/wacker/a3000.jpg","https://billsequipment.mydomain.com/images/wacker/a3000.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2330"
"YES","90","Asphalt/Soil (VP 1550AW)","Wacker","","","! |  | Value Vibratory Asphalt/Soil Plate, 15 kN, 50mm/19.5i | Application | For compaction of granular materials and mixed materials with some cohesive content, and hot or cold asphalt in confined areas such as parking lots, highway and bridge construction, next to structures, curbs, and abutments.","images/wacker/vp150aw.gif","https://billsequipment.mydomain.com/images/wacker/vp150aw.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2340"
"YES","90","BH 23 – Features and Benefits","Wacker","","","! |  | Driven by a powerful tried and tested electric universal motor with protective insulation for connecting directly to the mains. | A specially designed protective hood, which is made of shock-resistant plastics, ensures excellent cooling of the motor as well as ensuring good noise suppression. | The vibration-damped handles and, in particular, the almost recoilless air-cushioned percussion system, ensure a practically vibration-free operation. | Thanks to the optimum spring mounting of the three operating handles and the complete engine protective hood this machine is suitable for long periods of operation.","images/wacker/bh23.jpg","https://billsequipment.mydomain.com/images/wacker/bh23.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2350"
"YES","90","BPU 2540A","Wacker","","","!  | Reversible Vibratory Plate 25kN, 40cm/16in | Reliable vibratory plates offer maximum mobility | Versatile reversible plates ideal for compaction of interlocking paving stones, trenches, landscaping and maintenance. The only plates with a durable, integrated wheel set that provides for maximum built-in mobility. Single lever direction control provides for easy operation.","images/wacker/bpu2540a.gif","https://billsequipment.mydomain.com/images/wacker/bpu2540a.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2360"
"YES","90","BS 50-2i | 280mm/11in Shoe, Oil-injected Vibratory Rammer","Wacker","","","WACKER's exclusive WM 80 engine features a unique patented oil-injection system | A unique patented oil-injection system provides reliable performance by eliminating spark plug fouling and carbon buildup. The no-mix system is an added convenience for operators. Plus an amazing fuel to oil ratio of 120:1 allows for longer and cleaner running times...up to 65 hours on a single tank of oil. A low oil shutdown switch prevents running the rammer without oil for trouble-free operation. | | !","images/wacker/bs50.jpg","https://billsequipment.mydomain.com/images/wacker/bs50.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2370"
"YES","90","BS 52Y | Vibratory Rammer with 254mm/10in Shoe","Wacker","","","!  | | WACKER's WM 80, 2-stroke engine, built for tough rammer applications | WACKER rammers have set the standard in the construction industry. These rammers are powered by the exclusive WM 80, the only 2-stroke engine specifically designed and built for vibratory rammers and meets EPA and European air emission standards. WACKER's rugged rammers are designed for maximum production, performance and durability.","images/wacker/bs52y.jpg","https://billsequipment.mydomain.com/images/wacker/bs52y.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2380"
"YES","90","BS 60-2i | 280mm/11in Shoe, Oil-injected Vibratory Rammer","Wacker","","","!  | | WACKER's exclusive WM 80 engine features a unique patented oil-injection system | A unique patented oil-injection system provides reliable performance by eliminating spark plug fouling and carbon buildup. The no-mix system is an added convenience for operators. Plus an amazing fuel to oil ratio of 120:1 allows for longer and cleaner running times...up to 65 hours on a single tank of oil. A low oil shutdown switch prevents running the rammer without oil for trouble-free operation.","images/wacker/bs60.jpg","https://billsequipment.mydomain.com/images/wacker/bs60.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2390"
"YES","90","BS 70-2i | 330mm/13in Shoe, Oil-injected Vibratory Rammer","Wacker","","","WACKER's exclusive WM 80 engine features a unique patented oil-injection system | A unique patented oil-injection system provides reliable performance by eliminating spark plug fouling and carbon buildup. The no-mix system is an added convenience for operators. Plus an amazing fuel to oil ratio of 120:1 allows for longer and cleaner running times...up to 65 hours on a single tank of oil. A low oil shutdown switch prevents running the rammer without oil for trouble-free operation. | | | !","images/wacker/bs70.jpg","https://billsequipment.mydomain.com/images/wacker/bs70.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2400"
"YES","90","BTS 1030 – Features and Benefits","Wacker","","","! |  | The units are driven by fully encapsulated, air-cooled two-stroke petrol engines with electronically controlled ignition systems. Designed for excellent combustion performance, low fuel consumption and lower emission values. | A three-stage foam pre-filter, a paper lamellar filter and a nylon filter protect the machines from dust. | A special decompression valve in connection with an ""Off-On-Choke"" switch makes starting the engine easy. | The handle position and the vibration damping - separation of oscillating and static mass - were developed in close cooperation with the Fraunhofer-Gesellschaft institute. | The aluminum protective hood, the high capacity plastic tank with its twin-skinned bottom, the new belt tensioning system with correct tension display and which can be adjusted without tools plus the easy remounting of the disc from a central to an outer position.","images/wacker/bts1030.jpg","https://billsequipment.mydomain.com/images/wacker/bts1030.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2410"
"YES","90","CT 36ADP – Features and Benefits","Wacker","","","! |  | Unique handle gives operator full control with limited vibration. | Height-adjustable control handle and posi-lock throttle improve operator comfort and reduce fatigue. | Centrifugal clutch ensures no-load starting for easy operation and is self-adjusting for reduced maintenance. | Large pitch-control range gives complete control over finishing and floating for application versatility during operation. | Low center of gravity and completely enclosed belt offers clean and stable operation. Stabilizer ring on larger machines adds to smooth operation and reduces operator fatigue. | Heat treated, ductile cast iron blade pitch control and spider are rust resistant for long life. | Choice of handle style, WACKER-type or bicycle grip, for user preference. | Mechanical shut off quickly stops handle rotation when released for operator safety.","images/wacker/ct36adp.jpg","https://billsequipment.mydomain.com/images/wacker/ct36adp.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2420"
"YES","90","G 2.5A","Wacker","","","! |  | Portable Generator, 2.5kVA, 60Hz | Portable power, when and where you need it | High performance portable generators to fit your job and budget. WACKER generators are built for construction, industrial, commercial, domestic and farm applications. They feature a heavy-duty, lightweight compact frame that provides jobsite protection while reducing storage space requirements. A central eye can accommodate a 3in/75mm hook for easy lifting.","images/wacker/g25.gif","https://billsequipment.mydomain.com/images/wacker/g25.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2430"
"YES","90","G 25","Wacker","","","!  | Mobile generator skid mounted | Application | Heavy-duty, compact, sound-attenuated generators designed to provide single and three phase power for construction, commercial, and industrial applications where reliable power is needed.","images/wacker/g25mobile.gif","https://billsequipment.mydomain.com/images/wacker/g25mobile.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2440"
"YES","95","M1000 – Features and Benefits","Wacker","HMS","","! |  | Lightweight, but rugged unit preferred by operators. | Double insulated and grounded motor improves safety. | Dual air filters extend motor life and allow for easier maintenance. | High frequency and amplitude of the vibrator head on the Head, Motor, Shaft (HMS) System ensures more complete consolidation of concrete. | Motor airflow from rear to front prevents dust buildup that would otherwise cause motor damage. | Standard quick disconnect coupling on motor facilitates shaft exchange. No troublesome threading or stripping. | Quick release brush covers simplifies brush replacements. | Dust and waterproof on-off switch eliminates burnout and damage. | Strain relieved electrical cord inhibits cord pull out, reducing downtime. | Integrated quick disconnect couplings on shafts easily connect to all WACKER motors, offering 62 combinations. | Circuit breaking carbon brushes stop motor when replacement is required. | Standard 60 Hz electrical power.","images/wacker/m1000.jpg","https://billsequipment.mydomain.com/images/wacker/m1000.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2450"
"YES","95","M2000 – Features and Benefits","Wacker","HMS","","Lightweight, but rugged unit preferred by operators. | Double insulated and grounded motor improves safety. | Dual air filters extend motor life and allow for easier maintenance. | High frequency and amplitude of the vibrator head on the Head, Motor, Shaft (HMS) System ensures more complete consolidation of concrete. | Motor airflow from rear to front prevents dust buildup that would otherwise cause motor damage. | Standard quick disconnect coupling on motor facilitates shaft exchange. No troublesome threading or stripping. | Quick release brush covers simplifies brush replacements. | Dust and waterproof on-off switch eliminates burnout and damage. | Strain relieved electrical cord inhibits cord pull out, reducing downtime. | Integrated quick disconnect couplings on shafts easily connect to all WACKER motors, offering 62 combinations. | Circuit breaking carbon brushes stop motor when replacement is required. | Standard 60 Hz electrical power. | | !","images/wacker/m2000.jpg","https://billsequipment.mydomain.com/images/wacker/m2000.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2460"
"YES","95","M3000 – Features and Benefits","Wacker","HMS","","! | |  | Lightweight, but rugged unit preferred by operators. | Double insulated and grounded motor improves safety. | Dual air filters extend motor life and allow for easier maintenance. | High frequency and amplitude of the vibrator head on the Head, Motor, Shaft (HMS) System ensures more complete consolidation of concrete. | Motor airflow from rear to front prevents dust buildup that would otherwise cause motor damage. | Standard quick disconnect coupling on motor facilitates shaft exchange. No troublesome threading or stripping. | Quick release brush covers simplifies brush replacements. | Dust and waterproof on-off switch eliminates burnout and damage. | Strain relieved electrical cord inhibits cord pull out, reducing downtime. | Integrated quick disconnect couplings on shafts easily connect to all WACKER motors, offering 62 combinations. | Circuit breaking carbon brushes stop motor when replacement is required. | Standard 60 Hz electrical power.","images/wacker/m3000.jpg","https://billsequipment.mydomain.com/images/wacker/m3000.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2470"
"YES","90","or visit store to purchase!","Wacker","","","EHB 7S – Features and Benefits | Driven by a time-tested, high performance universal motor with protective insulation. | Power transmission to tool via air-cushioned percussion system without output loss. | Electronic rpm and percussion rate adjustment for drilling and chiselling applications. | Service/diagnostic display reports carbon brush wear level and fault-free mains electricity supply. | Sturdy, double-walled housing with vibration-damped handles. | Optimum cooling of motor and gears. | Turning stop and eightfold toolholder lock always place the tool in the right working position. | Additional and adjustable handle swivels 360°. | Adjustable depth gauge for drilling applications | | !","images/wacker/ehb7s.jpg","https://billsequipment.mydomain.com/images/wacker/ehb7s.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2480"
"YES","90","or visit store to purchase!","Wacker","","","Heavy-duty light towers deliver exceptional lighting | | Trailer-mounted light towers feature a compact, narrow body design for cost-effective transport and storage. A 30-foot adjustable tower rotates 360-degrees for optimum lighting flexibility. Quiet operation, the quietest in its class with sound levels as low as 67 dB(A) at 23 feet, offers maximum versatility for almost any application. These units are ideally suited for illuminating general job sites, site prep, concrete pours, specialty events, parking lots, road work and bridge work. | Order Now! | !","images/wacker/light.jpg","https://billsequipment.mydomain.com/images/wacker/light.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2490"
"YES","90","or visit store to purchase!","Wacker","","","EH 27 – Features and Benefits | Driven by the powerful, reliable and tested, low emission WACKER 2-stroke petrol engine WM 80. A distinguishing feature is the low fuel consumption. | Easy-to-start thanks to incorporated centrifugal clutch and an easy-to-operate carburetor. A specially designed protective hood, which is made of shock-resistant plastics, ensures excellent cooling of the engine as well as good noise suppression. The operator is fully protected against inadvertent with live power lines or similar. The excellent vibration-damping of the operating handles provide excellent operator comfort and long operating times. Central greasing point - fast and simple on-site lubrication with a small hand-held grease gun. Integrated, large-capacity fuel tank allows for long, uninterrupted working periods. Economical to use. | !","images/wacker/eh27.jpg","https://billsequipment.mydomain.com/images/wacker/eh27.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2500"
"YES","75","or visit store to purchase!","Wacker","","","!","","","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2510"
"YES","90","or visit store to purchase!","Wacker","","","BTS 930 – Features and Benefits | The units are driven by fully encapsulated, air-cooled two-stroke petrol engines with electronically controlled ignition systems. Designed for excellent combustion performance, low fuel consumption and lower emission values. | A three-stage foam pre-filter, a paper lamellar filter and a nylon filter protect the machines from dust. | A special decompression valve in connection with an ""Off-On-Choke"" switch makes starting the engine easy. | The handle position and the vibration damping - separation of oscillating and static mass - were developed in close cooperation with the Fraunhofer-Gesellschaft institute. | The aluminum protective hood, the high capacity plastic tank with its twin-skinned bottom, the new belt tensioning system with correct tension display and which can be adjusted without tools plus the easy remounting of the disc from a central to an outer position. | | !","images/wacker/bts%20930.jpg","https://billsequipment.mydomain.com/images/wacker/bts%20930.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2520"
"YES","90","or visit store to purchase!","Wacker","","","Soil (VP 2050A) | Value Vibratory Soil Plate, 20 kN, 50mm/19.5in | Application | Designed for compaction in confined areas of granular soil in narrow trenches. These plates are ideal for curbs, gutters, around tanks, forms, columns, footings, guard railings, drainage ditches, gas and sewer works and building construction. | | | !","images/wacker/vp2050.gif","https://billsequipment.mydomain.com/images/wacker/vp2050.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2530"
"YES","90","or visit store to purchase!","Wacker","","","PT 6LT | 6in Centrifugal Trash Pump Trailer Mounted | Application | Self-priming, high performance pumps designed to handle water with some solid content. Built for the demands of construction, mining, municipality, farm and marine applications. | | !","images/wacker/pt6lt.gif","https://billsequipment.mydomain.com/images/wacker/pt6lt.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2540"
"YES","90","or visit store to purchase!","Wacker","","","Submersible pumps provide the most cost-effective means to move water . | No matter how large or small the job, Wacker Neuson's single-phase submersible pumps offer the versatility and durability | contractors need for light dewatering on the job site. This comprehensive family of pumps offers big pump features for a small pump investment. | Order Now! | !","images/wacker/submersible1.jpg","https://billsequipment.mydomain.com/images/wacker/submersible1.jpg","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2550"
"YES","90","or visit store to purchase!","Wacker","","","G 50 | Mobile generator skid mounted | Application | Heavy-duty, compact, sound-attenuated generators designed to provide single and three phase power for construction, commercial, and industrial applications where reliable power is needed. | | !","images/wacker/g50mobile.gif","https://billsequipment.mydomain.com/images/wacker/g50mobile.gif","https://billsequipment.mydomain.com/wacker.htm","raw/0019-wacker.html","product","YES","1","active","YES","NO","2560"
